#OK
#SQL= 
#	with MyHalo as (
#	     select * from miniMDR1..FOF
#	        where snapnum=85
#		and fofId=85000004639
#	),
#	
#	fofHaloParticles as (
#	    select fP.* from miniMDR1..FOFParticles fP,
#	            MyHalo mH
#	        where fP.fofId = mH.fofId
#	            and fP.snapnum=85
#	)
#	
#	select p.* from fofHaloParticles hP, miniMDR1..particles p
#	    where p.particleId = hP.particleId
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2014-12-10 22:32:00.303 CET
#QUERYTIME 670 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857569545628,85,390.9542,467.1819,878.0609,-295.3889,134.9653,-455.2057,993939395
857569545629,85,390.3148,466.9815,878.6508,-523.2422,941.2615,-687.2947,993939486
857569545630,85,391.0084,466.4706,878.1485,-1383.8165,679.449,308.828,993939418
857569545631,85,391.2003,466.848,877.7018,-1266.5348,174.0303,-117.6791,993939394
857569545632,85,390.825,467.0544,877.5578,-683.6887,278.9652,-1403.2738,993939394
857569545633,85,390.8843,467.015,878.1537,-72.5505,-859.6004,-704.6262,993939395
857569545634,85,391.119,467.2757,878.6445,-188.0244,155.4037,-1482.7196,993939395
857569545635,85,391.3158,467.1791,878.272,-448.5066,-356.6739,-411.3129,993939395
857569545636,85,391.096,467.7418,878.578,-988.6099,599.7343,-987.9865,993939395
857569545637,85,390.9576,467.1192,878.458,-1223.5977,-551.4446,-391.7777,993939395
857569545638,85,390.2984,466.5023,878.5582,-1058.7253,837.1001,-490.9611,993939489
857569545639,85,390.9474,467.3856,878.6616,9.8313,530.5352,-1047.72,993939395
857569545640,85,391.1445,466.9816,877.5478,-915.1847,135.2038,-773.9781,993939394
857569545641,85,390.9472,466.7433,878.3458,-269.1712,160.717,449.0406,993939418
857569545642,85,391.0794,467.0734,878.2487,-352.0629,-24.3787,-888.6954,993939395
857569545643,85,391.2641,467.1599,878.566,-796.3254,166.7406,39.2322,993939395
857569545644,85,390.9009,466.8716,878.1855,-860.9149,464.9389,-1912.2144,993939395
857569545645,85,390.8926,466.7675,878.3074,-384.7508,-421.8225,-1292.5153,993939418
857569545646,85,390.8513,466.9026,878.3114,-228.5333,505.2469,-1951.9569,993939395
857569545647,85,390.9052,466.9106,878.137,-397.8766,482.7109,-1820.3937,993939395
857569545648,85,390.8315,466.7908,878.388,-1961.2604,523.8116,-761.2289,993939418
857569545649,85,390.701,466.5249,878.3394,-337.5941,1187.6062,-553.0052,993939418
857569545650,85,391.0235,466.8515,878.5811,-1502.3751,95.5261,155.3308,993939395
857569545651,85,391.2182,466.8364,878.5502,-1430.3583,-174.4131,-226.3163,993939395
857569545652,85,390.878,466.7445,878.4419,-1000.2249,-484.1048,-588.455,993939418
857569545654,85,390.9494,467.0514,878.4918,-755.2491,1729.1921,-819.4026,993939395
857569545655,85,391.4239,467.1758,878.6122,-1579.3987,-125.1663,-1613.5448,993939395
857569545657,85,390.7096,466.4917,878.46,-314.8054,1011.0919,-699.071,993939418
857569545658,85,390.7599,467.2488,878.3234,-1058.8683,-107.7647,-403.1136,993939395
857569545659,85,391.3576,466.8846,878.5203,-1002.1205,-103.5576,-261.7602,993939395
857569545660,85,391.2165,466.8941,878.5754,-1443.5812,37.4199,-1722.6788,993939395
857569545661,85,391.221,465.9378,877.9365,-1023.7454,599.2533,-368.0318,993939418
857569545662,85,391.2189,465.9547,878.065,-1004.8484,606.6962,-338.6973,993939418
857569545663,85,390.8052,466.8206,878.6772,-70.2854,1298.4353,-511.1499,993939395
857569545665,85,390.984,467.0648,878.3713,-165.4757,-268.1317,-486.4846,993939395
857569545666,85,391.0439,466.7716,878.2411,-1205.5692,51.6273,-6.8486,993939418
857569545667,85,391.1701,467.2496,878.2101,-78.1999,-163.1746,-382.7362,993939395
857569545668,85,390.9747,466.9665,878.048,-1798.915,229.1858,-778.4562,993939395
857569545669,85,390.9089,467.0266,878.4205,-204.7143,1788.8804,-614.7596,993939395
857569545671,85,391.0526,467.0401,878.1596,-1505.071,407.8358,-1283.1456,993939395
857569545672,85,390.9179,466.9852,878.4156,-1326.799,259.3712,336.4951,993939395
857569545673,85,390.8721,466.9074,878.0508,-1041.8176,-232.6348,-1018.9685,993939395
857569545674,85,390.9405,466.7519,878.3565,-1075.7578,373.7693,-272.6318,993939418
857569545675,85,391.0477,466.9347,878.3279,-604.886,508.0358,546.2705,993939395
857569545676,85,390.587,467.1679,878.0118,-839.2955,674.8015,-119.1911,993939486
857569545677,85,390.8309,466.914,878.4761,38.4513,-158.893,-1139.4315,993939395
857569545679,85,391.1486,466.6324,878.2411,-244.1999,-107.2802,-558.6931,993939418
857569545680,85,391.0198,466.8018,878.4738,-297.3983,430.526,99.9159,993939395
857569545681,85,390.9139,466.8324,878.3066,-414.1353,675.4567,-204.1829,993939395
857569545682,85,391.0254,466.8675,878.3081,-1799.3562,-617.2081,-1148.5803,993939395
857569545683,85,391.0291,466.8143,878.3005,-385.4529,152.3727,-9.122,993939395
857569545684,85,390.8362,466.8598,878.1217,-1357.137,149.3185,-1301.0104,993939395
857569545685,85,391.1982,466.9656,878.1881,255.8666,-115.6978,-623.5316,993939395
857569545686,85,391.6083,467.5322,879.044,-1012.4643,-145.0183,-1367.654,993939389
857569545687,85,391.3055,466.0727,877.9565,-1058.533,503.8799,-136.5737,993939418
857569545688,85,390.6841,466.7943,878.6396,-251.5772,1315.1282,-492.4692,993939418
857569545689,85,391.0439,466.9375,878.3001,-1162.4364,-787.5892,144.5182,993939395
857569545690,85,391.3351,467.1134,879.2075,-830.8228,298.9606,-1053.9277,993939390
857569545691,85,391.1901,467.0848,878.0644,-1539.5239,-160.9708,-383.3596,993939395
857569545692,85,391.2086,466.708,878.5735,-569.9402,640.1334,-113.0987,993939418
857569545693,85,390.9616,466.6907,879.3564,-608.9924,284.9911,-835.6374,993939329
857569545694,85,390.9364,467.05,878.7712,-52.6551,824.5519,-355.1895,993939395
857569545695,85,391.1634,466.5992,878.4127,-656.0881,-293.7128,-44.0234,993939418
857569545696,85,390.4037,466.3663,877.7462,-1345.8339,37.3009,-627.9943,993939490
857569545697,85,390.9805,467.0408,878.3352,-571.0795,-176.1036,-986.8501,993939395
857569545698,85,390.9712,467.063,878.1507,-715.363,526.376,-842.1143,993939395
857569545699,85,390.7444,466.9189,878.0808,-644.2027,-344.3657,-878.0568,993939395
857569545700,85,390.8847,466.8578,878.3149,-1228.0234,86.5701,-1369.6562,993939395
857569545701,85,391.0095,466.8152,878.1376,-1048.9878,-92.2866,-624.9443,993939395
857569545702,85,390.7952,466.1089,877.4989,-1461.0266,-143.0185,-853.6412,993939421
857569545703,85,390.5688,466.5469,878.523,-480.3936,993.1312,-114.9314,993939489
857569545704,85,391.1339,466.8195,878.4719,-162.8093,245.8119,602.5397,993939395
857569545705,85,390.9017,466.9793,878.0853,-1071.4235,411.6383,-1106.0859,993939395
857569545706,85,391.1735,466.7997,878.5518,-74.6313,654.1945,-178.091,993939395
857569545707,85,390.7775,467.2949,877.9326,-1001.3442,-248.676,-806.5057,993939395
857569545708,85,390.95,466.9395,878.3699,-640.1646,567.6326,-653.072,993939395
857569545709,85,391.4711,467.2863,878.1123,-920.2286,303.2216,-1057.3466,993939395
857569545710,85,390.6192,466.2215,877.669,-1588.1589,-25.4459,-782.3947,993939490
857569545711,85,390.3246,466.5191,877.9726,-590.964,805.5837,-226.1345,993939489
857569545712,85,391.349,467.3632,878.2686,-214.7669,678.2236,-869.4982,993939395
857569545713,85,390.7447,466.8579,878.1495,-970.4216,-138.8716,-475.4102,993939395
857569545714,85,390.9696,466.8867,878.3034,-788.9131,167.2197,-466.6415,993939395
857569545715,85,390.9242,466.5921,878.3423,-853.2205,257.2632,-582.8925,993939418
857569545716,85,391.045,466.8257,878.2227,-698.3803,-363.2894,-236.6225,993939395
857569545718,85,391.0822,466.8234,877.8464,-880.2225,38.0003,-809.9682,993939394
857569545721,85,391.0108,466.8465,878.295,-722.9545,-1040.4141,53.7207,993939395
857569545722,85,390.9474,466.8863,878.2771,-1023.0335,447.7475,-718.8083,993939395
857569545723,85,390.9228,466.885,878.2389,-962.6686,-170.459,-1031.8618,993939395
857569545724,85,390.6531,466.6138,878.3293,-487.4111,209.739,-760.5304,993939418
857569545726,85,391.0982,466.8569,878.4689,-916.3693,708.4116,319.2874,993939395
857569545727,85,391.1198,466.8604,878.7261,-552.6912,917.1799,188.3007,993939395
857569545728,85,390.5338,467.5474,878.5319,-457.768,515.1026,-668.4348,993939486
857569545729,85,390.9457,466.9028,878.2833,-355.2434,-78.7451,-230.4519,993939395
857569545730,85,390.9933,466.9959,878.3157,-1013.5403,442.658,-318.452,993939395
857569545731,85,390.9491,466.998,879.3139,-620.8369,579.1484,-750.3214,993939390
857569545732,85,390.9609,466.846,878.2567,182.0961,-516.3436,491.5676,993939395
857569545733,85,390.8076,467.4582,878.4455,-130.25,807.4807,-397.3691,993939395
857569545734,85,390.4193,466.3029,878.3735,-577.5037,874.0609,-353.2897,993939489
857569545735,85,390.9781,467.5791,878.788,-1185.3276,18.8054,-1067.4945,993939395
857569545736,85,390.8259,466.4866,877.5286,-1220.6931,514.4943,-315.62,993939421
857569545737,85,390.8218,467.0421,878.1368,-1522.7181,-478.7557,-760.5226,993939395
857569545738,85,391.1329,466.8365,878.3759,-1320.056,505.2549,-26.5208,993939395
857569545739,85,390.8207,467.5442,877.9949,-1175.7623,227.0531,-1037.6721,993939395
857569545740,85,390.8023,466.9668,878.1053,-896.9456,371.3373,-230.7284,993939395
857569545741,85,390.5123,466.8719,877.5236,-1447.731,606.3802,-887.5262,993939485
857569545742,85,390.4762,466.7138,878.1341,-646.3447,949.5328,38.795,993939489
857569545743,85,390.7902,467.5865,878.6986,-939.3715,237.9096,-1063.7385,993939395
857569545744,85,391.0486,467.1395,879.0423,-268.6378,763.8557,-657.3251,993939390
857569545745,85,390.9105,467.0911,878.0805,-514.4026,301.6452,-327.7417,993939395
857569545746,85,391.4472,467.1356,878.299,-190.9114,425.6546,-702.2576,993939395
857569545747,85,390.9593,467.3437,878.101,-1257.629,-436.3922,-1075.9495,993939395
857569545748,85,390.8811,467.0619,878.3557,168.3743,584.1288,364.4059,993939395
857569545749,85,391.0157,467.2662,878.5901,-35.6053,742.7037,-850.6003,993939395
857569545750,85,390.971,467.408,879.0391,-1014.8425,94.6143,-1092.7028,993939390
857569545751,85,391.0665,467.0875,878.4564,-1503.4683,-534.9819,-1258.4569,993939395
857569545752,85,390.8547,466.3942,877.8124,-919.981,297.8905,-556.9456,993939421
857569545753,85,390.8023,467.1568,878.2386,-414.8588,-390.8105,-1169.642,993939395
857569545754,85,391.3019,467.1794,878.4227,-1237.8162,-101.7284,-1468.0422,993939395
857569545755,85,391.1281,467.0623,878.4543,-361.2135,-54.6682,-1293.8821,993939395
857569545756,85,390.4086,466.2232,878.1011,-1049.7422,719.8347,-238.9154,993939489
857569545757,85,391.1369,467.1193,878.3773,-997.7383,-244.2893,258.711,993939395
857569545759,85,391.4227,466.4919,878.3014,-1307.9441,859.8963,-138.6762,993939418
857569545760,85,390.7822,467.0387,878.5516,217.3499,1002.7109,-538.2434,993939395
857569545761,85,390.9963,466.7854,878.6938,-461.27,223.4146,-1517.9779,993939418
857569545762,85,391.0003,466.948,878.0947,-1226.7693,556.5594,-1664.5251,993939395
857569545763,85,391.051,467.0439,878.4449,23.0929,727.4084,731.9323,993939395
857569545764,85,391.121,466.5134,878.861,-480.4397,648.8873,-656.1346,993939418
857569545765,85,391.2286,467.1554,878.467,-1531.8623,-496.4023,-1769.8492,993939395
857569545767,85,390.3385,466.3369,877.7053,-1142.0299,542.4368,-363.6381,993939490
857569545768,85,390.6038,466.7208,877.8395,-1472.6511,253.374,-963.7913,993939490
857569545769,85,390.8305,467.6803,879.082,-740.424,597.8102,-840.3889,993939390
857569545770,85,391.1438,466.7108,878.8585,-1173.1976,1257.037,68.8677,993939418
857569545771,85,390.3654,466.2923,878.1133,-838.3923,676.9389,-604.9897,993939489
857569545772,85,390.5878,466.7063,877.7281,-1010.588,144.515,-771.4356,993939490
857569545773,85,390.4811,466.6728,877.7161,-1490.5212,81.8695,-988.0154,993939490
857569545774,85,390.9435,466.4449,878.1964,-1079.4169,1198.5334,-103.4151,993939418
857569545775,85,390.5809,466.6983,877.8714,-1739.9108,54.1761,-1120.2231,993939490
857569545776,85,390.6595,466.8213,877.909,-1416.2593,192.3698,-927.6177,993939394
857569545777,85,390.9349,467.0579,879.5378,-805.4453,561.7807,-483.7211,993939390
857569545778,85,391.0677,467.1523,878.7686,-1272.3368,1005.1047,-425.0715,993939395
857569545779,85,390.7573,466.1835,878.1466,-969.3297,763.8303,-552.7997,993939418
857569545780,85,391.2193,466.919,878.3062,-1351.1556,19.2937,-2051.2383,993939395
857569545781,85,390.6568,466.7836,877.829,-1876.6815,208.5479,-1215.4076,993939421
857569545783,85,391.1476,467.1638,878.7893,-820.9563,-447.2919,-1856.6265,993939395
857569545784,85,390.5853,466.2437,877.975,-964.1899,558.2239,-360.4301,993939489
857569545785,85,391.0211,467.1027,878.9182,-1031.8254,1048.1537,-265.187,993939390
857569545786,85,391.0639,467.1015,878.7648,-1257.8541,1201.5278,-401.0548,993939395
857569545787,85,390.8591,466.4603,878.3605,-1167.8624,-711.2999,-620.3429,993939418
857569545788,85,390.9141,466.9691,877.9523,-1339.0887,-10.5182,-1910.0015,993939395
857569545791,85,390.4179,466.5571,877.8797,-1489.4097,208.072,-713.6818,993939490
857569545792,85,390.5489,466.3575,877.8611,-911.5729,449.1183,-493.5227,993939490
857569545793,85,390.1736,467.0376,877.5674,-1290.779,392.3924,-612.3141,993939485
857569545795,85,390.3021,467.3167,877.8766,-1227.4196,485.2331,-913.0682,993939485
857569545796,85,392.0518,466.8186,878.7957,-1266.4922,333.2062,-1117.0145,993939396
857569545799,85,390.6013,466.6825,877.8751,-1667.3435,-95.7768,-1281.1934,993939490
857569545800,85,390.5809,466.7751,877.5033,-1000.3173,403.2322,-595.039,993939490
857569545801,85,390.4718,467.4341,877.6586,-1125.0077,974.9976,-634.8201,993939485
857569545802,85,391.0359,466.7165,878.1711,-2170.5164,347.0614,-1633.7738,993939418
857569545803,85,390.3067,467.0718,877.7687,-1419.5483,372.8805,-1079.6766,993939485
857569545804,85,392.0094,466.7711,878.819,-1243.1371,321.8116,-1139.7185,993939419
857569545805,85,391.3122,466.6968,878.3337,-1981.5151,706.2252,-950.2601,993939418
857569545806,85,391.6265,466.805,878.3134,-1606.7721,454.4234,-1007.8083,993939396
857569545809,85,390.8296,466.6293,878.1776,-2122.3635,-16.4248,-1036.4601,993939418
857569545810,85,391.5671,466.8637,878.8273,-1323.283,-395.433,-1424.374,993939395
857569545811,85,391.7023,467.0002,879.0748,-1212.3821,-188.9814,-1316.845,993939389
857569545813,85,391.4901,466.5551,878.4331,-1601.3727,620.9483,-1033.0225,993939418
857569545818,85,390.5328,467.3952,879.1003,-698.8852,1303.7183,145.7593,993939671
857569545819,85,390.4256,466.9886,878.8983,-802.4376,1293.5902,297.8792,993939486
857569545824,85,391.0905,467.0908,879.4022,-860.9915,334.7499,-1063.5635,993939390
857569545825,85,390.6665,467.6619,879.2794,-546.4001,1011.1699,-138.6465,993939390
857569545826,85,390.5612,467.4413,879.196,-680.4594,1203.7192,111.7451,993939671
857569545827,85,390.6838,467.4778,879.2881,-544.5361,1012.4373,-73.9331,993939390
857569545828,85,390.7405,467.6731,879.2391,-535.3188,1029.011,-69.7513,993939390
857569545833,85,390.5555,467.4581,879.2358,-640.2755,1039.715,225.6317,993939671
857569545834,85,390.5645,467.4451,879.2639,-556.219,1132.1776,221.3193,993939671
857569545835,85,390.5821,467.3898,879.2302,-573.4379,1138.6047,21.3275,993939671
857569545836,85,390.5337,467.505,879.1938,-677.5192,1236.6945,82.4206,993939671
857569545838,85,390.3945,466.3185,878.4815,-1362.2141,1018.6829,435.6082,993939489
857569545842,85,390.5503,467.4536,879.1984,-572.1727,1178.4347,-17.7722,993939671
857569545843,85,390.5855,467.4419,879.1977,-588.5569,1076.4043,168.8292,993939671
857569545844,85,390.7537,466.1327,878.2493,-1553.1425,1089.1522,253.2596,993939418
857569561961,85,390.7105,466.7493,877.9801,421.0938,-203.5741,237.3475,993939418
857569561969,85,392.3065,466.7672,878.6553,95.4141,89.9189,-334.703,993939419
857569561970,85,392.2736,466.5964,878.559,-62.6284,-137.8565,-440.1099,993939419
857569561971,85,390.063,466.8963,877.48,-133.6376,-467.1246,-262.7664,993939485
857569561972,85,390.077,466.8783,877.4529,-156.8999,-474.6983,-240.5414,993939485
857569561977,85,392.2466,466.8273,878.6458,129.4116,227.237,-338.5077,993939396
857569561978,85,392.3188,466.7415,878.5532,100.9395,70.7314,-446.2826,993939419
857569561980,85,390.054,466.9406,877.4008,-184.6706,-520.9811,-297.9531,993939485
857569561985,85,392.0604,466.4565,877.7912,-1258.4135,344.7544,-592.1005,993939420
857569561986,85,392.2565,466.7778,878.5793,173.0109,186.994,-462.3458,993939419
857569561988,85,390.1465,467.0698,877.4346,-164.154,-603.8531,-300.3591,993939485
857569561993,85,391.9287,466.466,877.7726,-1388.7534,376.5153,-439.3517,993939420
857569561994,85,392.0899,466.5737,877.8812,-1304.8602,367.6325,-643.1016,993939420
857569561995,85,391.6996,466.9355,878.6484,-15.3736,784.0793,45.7432,993939396
857569561996,85,390.0126,467.3,877.4041,-217.1284,-630.4169,-442.6386,993939485
857569562001,85,390.7269,467.1959,878.4936,-1468.9362,984.3301,331.689,993939395
857569562002,85,390.839,466.9973,878.3405,-1809.9908,1595.9518,29.4368,993939395
857569562004,85,390.3633,467.152,877.871,36.0004,-857.6517,-396.519,993939485
857569562009,85,390.7838,467.1741,877.606,-671.7482,407.7897,-1481.7157,993939394
857569562010,85,390.7553,467.1816,877.5614,-720.8968,404.7093,-1379.8236,993939394
857569562011,85,390.9513,466.8845,878.3935,-2402.748,1014.45,-1563.4385,993939395
857569562017,85,390.9041,467.0053,877.4191,-730.4216,206.3505,-1136.607,993939394
857569562018,85,390.8089,467.0718,877.5589,-719.2781,279.0301,-1444.591,993939394
857569562019,85,390.6237,467.2318,877.5153,-881.1964,331.5117,-1133.091,993939485
857569562025,85,391.1559,466.2595,877.9894,-1233.7617,428.7685,117.5687,993939418
857569562026,85,391.1268,466.6227,877.6862,-884.9617,184.457,-280.7304,993939421
857569562027,85,391.2101,466.3977,878.6704,-1027.5391,1319.6748,-1130.657,993939418
857569562029,85,391.0743,466.6354,878.3683,639.4517,-787.8121,-1036.0024,993939418
857569562033,85,390.731,467.0373,878.286,332.3473,980.5352,-403.3445,993939395
857569562034,85,391.1581,467.1115,877.7691,-1320.322,-192.8276,-1596.1864,993939394
857569562035,85,390.8456,466.8865,877.738,-1592.7351,-85.843,-880.3919,993939394
857569562036,85,391.6254,466.4211,878.7079,-1392.8375,997.4408,-645.5715,993939419
857569562037,85,391.9196,466.1568,878.3865,201.9404,0.9276,-484.8488,993939419
857569562041,85,390.6452,466.7332,877.6988,-1724.9886,549.6606,-976.4551,993939421
857569562042,85,391.0206,467.3356,878.1999,-974.7858,-395.0875,-1841.7239,993939395
857569562044,85,391.2983,467.3424,878.4647,-1000.2327,374.4663,-1829.833,993939395
857569562046,85,391.2983,466.496,878.3308,655.4062,-316.0768,-647.2671,993939418
857569562049,85,390.9027,466.9741,878.1228,-1167.9025,-904.8376,18.5335,993939395
857569562050,85,391.2082,466.9864,877.9272,-993.5584,-1027.1636,-1054.377,993939394
857569562051,85,390.8335,466.743,877.746,-1336.7023,-127.9634,-597.1326,993939421
857569562052,85,390.9271,466.8253,877.7212,-1319.9481,-349.6649,-715.7122,993939394
857569562053,85,391.3619,466.7196,878.988,-1296.8728,1030.9353,-1205.4012,993939329
857569562054,85,392.1053,466.4507,878.5175,-101.2786,547.7796,-373.0997,993939419
857569562057,85,390.8477,467.5748,878.1724,-996.5323,-254.0635,-771.6086,993939395
857569562058,85,391.0605,466.5129,877.981,-1344.5693,-508.7686,-307.7722,993939418
857569562059,85,391.0947,466.4566,877.9067,-1356.1329,-687.2287,-486.9421,993939421
857569562060,85,390.8904,466.7536,877.7121,-1348.3137,-196.6319,-684.0367,993939421
857569562061,85,390.8692,466.8039,877.8037,-1597.9033,-354.5739,-1285.2789,993939394
857569562062,85,392.0177,466.8288,878.7462,-1522.5498,448.8107,-723.0084,993939396
857569562063,85,391.279,466.4122,878.3298,634.9485,-145.3851,-620.3098,993939418
857569562065,85,391.1935,467.2588,878.4025,92.3906,992.0235,-905.2003,993939395
857569562066,85,390.8389,466.3234,878.1371,-1361.5515,-188.6383,-227.9819,993939418
857569562067,85,391.2192,466.6735,877.695,-1215.5132,-443.3589,-672.2158,993939421
857569562068,85,391.1765,466.9123,877.6927,-1144.5739,-393.8315,-1215.6554,993939394
857569562069,85,390.7385,466.6978,877.7866,-1216.5593,6.5228,-469.7068,993939421
857569562070,85,391.6376,466.7255,879.1711,-1501.0631,670.865,-969.0626,993939330
857569562071,85,391.8075,466.1265,878.4066,348.3944,83.0451,-439.9748,993939419
857569562073,85,390.1935,466.5616,877.5414,-1101.1725,536.3837,-504.0523,993939490
857569562074,85,391.0749,466.6526,877.815,-1295.1962,-613.2526,-409.4817,993939421
857569562075,85,391.0348,466.4565,877.8645,-1296.6621,-478.1312,-519.0171,993939421
857569562076,85,391.0013,466.3381,878.1849,-1198.1957,-166.3493,-265.3612,993939418
857569562077,85,391.001,466.2929,878.1842,-1153.3462,-48.7784,-290.1456,993939418
857569562078,85,390.7308,466.4221,878.1953,-955.8992,87.8631,-315.3912,993939418
857569562079,85,391.7789,466.0689,878.4,157.954,421.1559,-346.0563,993939419
857569562080,85,390.5775,466.894,878.5861,188.2921,-1001.0481,-941.0479,993939486
857569562081,85,390.8071,467.1591,878.2767,-1331.2012,0.2457,-807.3014,993939395
857569562082,85,391.3076,467.3184,878.5671,0.0014,181.9661,-809.1414,993939395
857569562083,85,390.9069,466.0064,878.4324,-1056.1992,441.9026,-220.1554,993939418
857569562084,85,391.2537,466.6965,877.9474,-941.5879,-860.4168,-423.8744,993939418
857569562085,85,391.0695,466.3457,878.1394,-1196.4921,-326.9066,-240.346,993939418
857569562086,85,390.9414,466.8441,877.7432,-1047.5585,-385.9543,-1551.7771,993939394
857569562089,85,390.6574,467.0619,878.334,-1198.1658,800.5728,-334.6155,993939395
857569562090,85,390.7898,467.0891,878.1205,-1524.687,9.8309,-995.7075,993939395
857569562091,85,391.086,467.1232,878.3466,687.1285,519.7995,-600.8369,993939395
857569562092,85,391.2309,466.5563,878.1268,-1024.4319,-863.951,-443.7699,993939418
857569562093,85,391.2254,466.5655,878.0177,-1060.7483,-751.8998,-287.0157,993939418
857569562094,85,390.9759,467.0523,877.9816,-1323.7102,-299.5146,-1941.4125,993939395
857569562097,85,390.5858,467.2039,878.5386,-170.1808,1050.4742,-477.5113,993939486
857569562098,85,391.5512,467.2097,878.4681,-763.9461,-108.2201,-1068.5392,993939395
857569562099,85,391.5884,467.1307,878.8264,-398.6868,334.9261,-1038.991,993939395
857569562101,85,390.9919,466.4225,878.0782,-1142.6564,-574.7655,-197.0112,993939418
857569562102,85,391.2585,467.3756,879.2,-914.4821,806.3339,-1432.7462,993939390
857569562103,85,391.5931,466.2838,878.8985,-1126.0808,997.401,-1062.86,993939418
857569562104,85,390.918,466.3806,878.7791,150.8988,-534.8051,-1389.6168,993939418
857569562105,85,390.89,467.0718,878.4997,40.6718,1068.7489,202.8664,993939395
857569562106,85,390.8191,466.5882,877.9236,-1391.3359,756.4581,205.4857,993939421
857569562107,85,391.4241,467.5232,878.3989,-755.2922,567.5816,-880.6516,993939395
857569562108,85,390.8248,465.9433,878.5912,-773.3738,538.7202,-397.1942,993939418
857569562109,85,391.3879,467.3998,878.8436,-1082.3748,306.5457,-1642.7642,993939395
857569562110,85,391.2393,467.6329,879.0966,-1031.8951,427.8293,-1419.4606,993939390
857569562111,85,390.6322,466.4652,878.1341,-1011.0829,-214.5656,-279.5902,993939418
857569562113,85,390.657,466.4607,877.8122,-1147.9393,741.3162,26.8412,993939421
857569562114,85,390.2447,466.7626,877.6321,-1242.6385,562.1057,-447.6489,993939490
857569562115,85,390.8381,467.6562,878.8868,-1031.7186,262.7744,-1004.6758,993939395
857569562116,85,391.3892,467.1597,879.2369,-1292.5504,-150.5461,-1285.5796,993939390
857569562119,85,391.0925,467.3503,878.2775,-1197.8234,-409.2533,-1672.4106,993939395
857569562120,85,390.8401,467.1208,878.061,-1032.9186,-257.4873,-2029.4988,993939395
857569562121,85,390.4786,466.5345,877.6453,-1230.8223,480.3585,-281.4345,993939490
857569562122,85,390.6253,467.2894,878.9772,-441.7253,586.3143,-417.0004,993939390
857569562123,85,390.5424,466.5248,878.1097,-843.0131,920.0308,74.7864,993939489
857569562129,85,391.3154,466.3536,878.3362,-1134.987,872.5501,-276.5855,993939418
857569562130,85,390.957,466.0928,877.8992,-985.3102,544.4478,-434.6184,993939421
857569562131,85,391.3195,466.8764,879.2388,-1378.7411,453.5111,-1399.247,993939390
857569562139,85,391.0997,467.5197,878.9756,-815.2366,-296.339,-1511.2069,993939390
857569562140,85,390.9469,467.0619,878.2095,-1390.9967,-1383.4551,-758.9098,993939395
857569562146,85,390.7817,466.3669,877.6497,-977.4001,280.1996,-624.3589,993939421
857569562147,85,391.1877,467.5156,878.9926,-796.1146,-316.0128,-1534.9987,993939390
857569562148,85,391.2501,467.6973,878.6425,-1097.8344,-201.0919,-1229.1188,993939395
857569562154,85,390.6703,466.7251,877.8015,-1900.6223,49.8716,-1185.8583,993939421
857569562155,85,390.3412,466.7426,878.4137,-417.4907,918.4802,-230.7577,993939489
857569562156,85,391.135,467.3481,878.2221,-1526.3933,-617.0552,-1354.0981,993939395
857569562162,85,390.6023,466.6929,877.8912,-1917.0789,108.729,-1008.4595,993939490
857569562164,85,391.3184,467.9041,878.6464,-1207.9564,75.9914,-1203.5719,993939392
857569562169,85,391.2651,466.4903,878.1024,-1252.0356,533.3481,238.4314,993939418
857569562170,85,391.5238,466.335,878.2211,-1007.745,522.721,-106.8895,993939418
857569562171,85,391.1347,467.5476,878.3345,-1449.565,-330.8862,-1401.1771,993939395
857569562177,85,391.188,466.9993,878.5504,-1126.5269,-850.6674,-1892.9082,993939395
857569562178,85,391.7286,467.4884,878.9448,-1255.7144,6.4467,-1303.2412,993939389
857569562179,85,390.9194,466.6064,878.4138,-871.2748,-269.7151,196.0459,993939418
857569562185,85,391.5171,466.8496,878.2185,-1747.7765,324.602,-1115.4277,993939395
857569562201,85,391.2204,467.018,878.6995,-303.5728,253.2934,-1704.9546,993939395
857569562202,85,391.505,467.1534,880.1451,-28.4733,642.5507,-355.729,993939385
857569562214,85,390.612,466.5553,878.5779,-2588.5198,-29.0378,-602.108,993939489
857569562215,85,390.4599,466.5319,878.5661,-2435.1797,-92.2143,-733.5866,993939489
857569562216,85,390.3595,466.5677,878.5425,-2214.9465,83.5096,-523.7064,993939489
857569562220,85,390.414,466.6282,878.5496,-2279.9802,51.6407,-614.6731,993939489
